6,,Li,Claeys,F,22,A88877,"Wavey medium black short hair, medium skin",Composer,Erroneous judgment (3),"Patriotic, Volatile",Citizen-1,Admin-2,3778,,Capon,6,Freed,fleet_8_1
6,,Susanne,Vazquez,F,26,963AA2,"Frizzed light yellow neck length hair, tanned skin",Promoter,Revolt (6),"Passionate, Judgmental",Other-2,"Gambling-1,Mechanical-1",57329,LowPsg (1) HighPsg (1),Drolraw,6,Freed,fleet_8_1
6,,Walter,Leray,F,34,65A767,"Wavey light chestnut short hair, brown skin",Counselor,Deliverance (5),"Creative, Flaky",Citizen-4,"Gambling-1,Streetwise-2,Gun-1",18686,Gun (1) Middle Passage (1),Penkwhar,6,Freed,fleet_8_1
6,,Walter,Mills,F,34,99BAC5,"Straight light black waist length hair, chocolate skin",Fieldmarshal,The quest (1),"Tolerant, Fanatical",Other-4,"Electronic-1,Blade-1,Brawling-1,Gambling-1,Mechanical-1",85073,LowPsg (1),Gunn,6,Freed,fleet_8_1
9,Baron,Isreal,Millet,M,34,93286C,"Frizzed light auburn waist length hair, tanned skin",Protector,Fatal imprudence (2),"Flamboyant, Violent",Noble-4,"JoT-1,Leader-2,Vehicle-1,Bribery-1,Brawling-1",568563,TAS (1) Blade (1),Bronze,9,Freed,Forgotten
9,,Ona,Faulkner,F,26,C63827,"Frizzed medium auburn waist length hair, tanned skin",Counselor,Enmity of kin (1),"Focused, Controlling",Citizen-2,"Streetwise-1,Computer-1,Admin-1",10607,Low Passage (1) Blade (1),Sting,9,Freed,Forgotten
9,,Ramonita,Jansson,F,34,659AD8,"Curly light silver short hair, chocolate skin",Fieldmarshal,Crimes of love (2),"Supportive, Tactless",Citizen-4,"Streetwise-2,Steward-1",17257,Low Passage (1),Caliburn,9,Freed,Forgotten
9,,Tony,Tardy,M,34,7385C7,"Wavey medium white shoulder length hair, silver skin",Protector,Abduction (4),"Spunky, Controlling",Citizen-4,"Mechanical-1,Computer-2,Electronics-1,Blade-1",23406,Blade (1),Gram,9,Freed,Forgotten
8,,Phung,Vazquez,F,38,668AD8,"Straight medium chestnut shoulder length hair, chocolate skin",Promoter,Obstacles to love (3),"Trusting, Haughty",Citizen-5,"Mechanical-1,Carouse-2,Brawling-1",9206,Low Passage (1),Spirelle,8,Freed,Forgotten
7,,Burl,Gauthier,M,22,984767,"Curly light black close cropped hair, brown skin",Promoter,Erroneous judgment (2),"Spontaneous, Disorganized",Citizen-1,,3238,Low Passage (1),Olympia,7,Freed,Forgotten
7,,Burl,Haynes,M,34,B75495,"Straight medium auburn close cropped hair, medium skin",Architect,An enemy loved (6),"Cautious, Rowdy",Other-4,"Gambling-2,Forgery-1,Electronic-1",76476,HighPsg (1),Gandr,7,Freed,Forgotten
7,,Charissa,Halász,F,34,5499B6,"Straight light chestnut neck length hair, chocolate skin",Architect,Fatal imprudence (4),"Ambitious, Grumpy",Citizen-4,"Blade-1,Medical-1,Steward-2,Electronics-1",15649,Blade (1),Third imperium,7,Freed,Forgotten
7,,Tamra,Lafond,F,38,6ABB9A,"Wavey medium chestnut very long hair, medium skin",Architect,Self-sacrifice for kin (6),"Flamboyant, Greedy",Citizen-5,"Steward-1,Streetwise-2,Vehicle-1,Computer-2",17389,Middle Passage (2),Harvosette,7,Freed,Forgotten
7,,Wesley,Walton,M,30,A69792,"Straight medium brown short hair, medium skin",Inspector,Madness (3),"Spiritual, Workaholic",Other-3,"Forgery-1,Brawling-1,Streetwise-1",157191,HighPsg (1),Strouden,7,Freed,Forgotten
12,,Quincy,Vazquez,M,38,A868C8,"Straight light white close cropped hair, brown skin",Composer,Rivalry of superior vs. inferior (2),"Organized, Fanatical",Citizen-5,"Gambling-1,Electronics-1,Medical-1,Brawling-1",13495,Low Passage (1) Blade (1),Penkwhar,12,Freed,Golonatha
12,,Russ,Pastor,M,22,95699A,"Wavey medium auburn close cropped hair, albino skin",Champion,Obtaining (1),"Mature, Uncouth",Citizen-1,"Bribery-1,Streetwise-1",8431,Gun (1),Penkwhar,12,Freed,Golonatha
11,,Rich,Crawford,M,38,789A73,"Wavey light black close cropped hair, tanned skin",Composer,Erroneous judgment (2),"Diplomatic, Temperamental",Other-5,"Streetwise-1,GunCbt-1,Vehicle-1,Forgery-1",76231,LowPsg (1) HighPsg (1) Gun (1),Harvosette,11,Freed,Golonatha
10,,Clemencia,Rácz,F,22,33B89A,"Frizzed medium orange very long hair, brown skin",Inventor,Obtaining (6),"Industrious, Nervous",Citizen-1,"Blade-1,Streetwise-1",4074,Gun (1),Sting,10,Freed,Golonatha
9,,Willard,Castaneda,M,26,B56A59,"Curly medium black neck length hair, orange skin",Healer,Obtaining (4),"Funny, Scatterbrained",Citizen-2,"Carouse-1,Electronics-1",10950,Middle Passage (1) Low Passage (1),Ianic,9,Freed,Golonatha
8,,German,Labat,M,22,BA8A49,"Straight medium auburn neck length hair, chocolate skin",Champion,Enmity of kin (3),"Independent, Gossipy",Citizen-1,"Steward-1,Admin-1",6778,Gun (1),Gram,8,Freed,Golonatha
8,,Jonathan,Falk,M,30,8759F7,"Straight medium silver neck length hair, chocolate skin",Counselor,All sacrificed for passion (3),"Objective, Inhibited",Citizen-3,"Brawling-1,Vehicle-1",14485,,Sacnoth,8,Freed,Golonatha
8,,Nathanial,Cohen,M,34,A66AA5,"Frizzed medium chestnut close cropped hair, chocolate skin",Protector,Vengeance taken for kin upon kin (2),"Appreciative, Perfectionist",Other-4,"Blade-1,Brawling-1,Streetwise-1",90004,Gun (1) LowPsg (1),Adabicci,8,Freed,Golonatha
11,,Kanesha,Potter,F,34,57779A,"Wavey medium orange neck length hair, tanned skin",Provider,Obstacles to love (1),"Funny, Cocky",Citizen-4,"Brawling-1,Mechanical-1,Admin-1,Gambling-1",11377,Gun (1) Blade (1) Low Passage (1),Pimane,11,Freed,Haearn
10,,Darius,Bouton,M,34,A8387A,"Frizzed medium black shoulder length hair, tanned skin",Provider,Ambition (1),"Easygoing, Rebellious",Citizen-4,"Bribery-2,Streetwise-1,Blade-1",15300,Middle Passage (1) Gun (1) Blade (1),Biter,10,Freed,Haearn
8,,Arcelia,Salazar,F,30,797879,"Curly light black close cropped hair, chocolate skin",Fieldmarshal,Ambition (4),"Generous, Self-indulgent",Citizen-3,"Medical-1,Steward-1",17751,Low Passage (1),Iron,8,Freed,Haearn
8,,Isabel,Vazquez,F,22,B57859,"Straight medium chestnut short hair, black skin",Champion,Fatal imprudence (5),"Philosophical, Hypocritical",Citizen-1,Brawling-1,8253,,Sword worlds,8,Freed,Haearn
8,,Joel,Burris,M,22,3B5534,"Wavey medium black waist length hair, brown skin",Mastermind,Pursuit (1),"Nature-focused, Cruel",Other-1,Brawling-1,68588,HighPsg (1),Sting,8,Freed,Haearn
8,,Tyrone,Varin,M,30,336D38,"Straight medium chestnut very long hair, medium skin",Protector,Revolt (3),"Decisive, Rowdy",Citizen-3,"Carouse-1,Bribery-1,Blade-1,Electronics-1",16218,Gun (1),Drolraw,8,Freed,Haearn
8,,Wynona,Bonnaud,F,22,565CA9,"Straight light chestnut short hair, chocolate skin",Provider,Vengeance taken for kin upon kin (4),"Sensible, Prejudiced",Citizen-1,"Steward-1,Carouse-1",5472,Middle Passage (1),Calabolg,8,Freed,Haearn
7,,Albina,Pataki,F,34,783462,"Frizzed medium black very long hair, medium skin",Provider,Recovery of a lost one (1),"Passionate, Greedy",Other-4,"Bribery-1,Brawling-1,Mechanical-3,Gun-1",132366,Gun (1),Gunn,7,Freed,Haearn
7,,Derek,Gauthier,M,22,5A6958,"Straight light chestnut very long hair, brown skin",Protector,Obtaining (4),"Uninhibited, Judgmental",Citizen-1,"Medical-1,Bribery-1",4946,,Steel,7,Freed,Haearn
7,,Man,Jansson,F,38,864559,"Curly medium brown neck length hair, medium skin",Architect,Daring enterprise (2),"Efficient, Resentful",Citizen-5,"Admin-1,Blade-1,Steward-1",21642,Middle Passage (1) Gun (1),Persephone,7,Freed,Haearn
7,,Milford,Berger,M,38,5A8C76,"Frizzed light chestnut neck length hair, chocolate skin",Promoter,Erroneous judgment (3),"Merciful, Rebellious",Citizen-5,"Admin-1,Mechanical-1,Computer-1,Gambling-1",12441,Low Passage (1) Middle Passage (1),Shirene,7,Freed,Haearn
7,,Willard,Michaud,M,30,287566,"Frizzed light chestnut neck length hair, black skin",Architect,Fatal imprudence (3),"Courteous, Uncommunicative",Citizen-3,"Electronics-1,Admin-1,Medical-1",7877,Gun (1),Adabicci,7,Freed,Haearn
6,,Benjamin,Lundqvist,M,34,856C78,"Curly light brown close cropped hair, translucent skin",Inventor,Adultery (5),"Patriotic, Worrywart",Citizen-4,"Gambling-1,Medical-1,Electronics-1",9366,,Drolraw,6,Freed,Haearn
6,,Dahlia,Valencia,F,34,773AB7,"Straight medium auburn neck length hair, medium skin",Inventor,Revolt (4),"Flamboyant, Pushy",Citizen-4,"Medical-1,Mechanical-1,Computer-2",11342,Low Passage (1) Gun (1) Blade (1),Derchon,6,Freed,Haearn
6,,Felipe,Faulkner,M,30,6A9578,"Frizzed medium brown shoulder length hair, chocolate skin",Inventor,An enemy loved (1),"Unselfish, Abrasive",Citizen-3,"Medical-1,Vehicle-1,Gambling-1",10218,,Steel,6,Freed,Haearn
6,,Jermaine,Halász,M,34,795683,"Straight light orange neck length hair, medium skin",Architect,Adultery (6),"Alert, Verbose",Other-4,"GunCbt-2,Brawling-1,Blade-1",186418,HighPsg (1),Steel,6,Freed,Haearn
6,,Moriah,Bonnaud,F,30,3797B3,"Curly light chestnut close cropped hair, translucent skin",Performer,Remorse (4),"Charming, Forgetful",Other-3,"Gambling-1,Bribery-1,Blade-1",174902,HighPsg (1),Carse,6,Freed,Haearn
6,,Willard,Labat,M,26,6588C8,"Straight light blond very long hair, translucent skin",Performer,The enigma (6),"Idealistic, Fanatical",Citizen-2,"Medical-1,Electronics-1,Gambling-1",6915,Low Passage (2),Iron,6,Freed,Haearn
6,,Winfred,Mace,M,38,667579,"Wavey light blond neck length hair, chocolate skin",Composer,Crime pursued by vengeance (4),"Confident, Self-indulgent",Citizen-5,"Bribery-1,Mechanical-2",12561,Blade (1),Caliburn,6,Freed,Haearn
5,,Abbey,Rácz,F,22,ACA285,"Straight light white very long hair, chocolate skin",Provider,Mistaken jealousy (6),"Centered, Gossipy",Other-1,Forgery-1,28077,HighPsg (1),Iron,5,Freed,Haearn
5,,Addie,Dos,F,26,948A58,"Wavey medium auburn neck length hair, tanned skin",Architect,Discovery of the dishonour of a loved one (5),"Appreciative, Judgmental",Citizen-2,Brawling-1,10630,Gun (1) Low Passage (1),Mithril,5,Freed,Haearn
5,,Benton,Launay,M,38,535775,"Straight medium yellow close cropped hair, brown skin",Promoter,Revolt (4),"Spiritual, Weak-willed",Other-5,"Brawling-1,Electronic-1,Blade-1,Streetwise-1",158664,HighPsg (3),Harvosette,5,Freed,Haearn
5,,Benton,Vazquez,M,34,773687,"Curly medium green close cropped hair, orange skin",Supervisor,Rivalry of kin (4),"Witty, Obsessive",Citizen-4,"Carouse-1,Steward-1,Gun-1",15376,Gun (1),Gunn,5,Freed,Haearn
5,,Burl,Henriksson,M,38,8556C9,"Curly light silver neck length hair, chocolate skin",Fieldmarshal,Comedy (3),"Friendly, Spoiled",Citizen-5,"Blade-1,Steward-1,Mechanical-1,Medical-1",12293,Low Passage (1) Gun (1),Iron,5,Freed,Haearn
5,,Freddie,Chaney,M,26,455A53,"Straight medium blond short hair, brown skin",Architect,Fatal imprudence (3),"Confident, Morbid",Other-2,"Forgery-1,Gambling-1",72377,LowPsg (1),Bronze,5,Freed,Haearn
5,,Nigel,Ferguson,M,22,75897A,"Curly medium blond waist length hair, silver skin",Composer,Rivalry of superior vs. inferior (5),"Cautious, Obsessive",Citizen-1,"Electronics-1,Steward-1",2740,,Spirelle,5,Freed,Haearn
5,,Rolf,Baird,M,26,97B795,"Wavey medium auburn neck length hair, medium skin",Teacher,Adultery (3),"Pensive, Disloyal",Other-2,"Streetwise-1,Blade-1",38205,,Bronze,5,Freed,Haearn
4,,Cheryl,Varin,F,34,8449C3,"Frizzed medium orange neck length hair, medium skin",Promoter,Obtaining (2),"Industrious, Confrontational",Other-4,Blade-1,227813,HighPsg (1) Gun (1) LowPsg (1),Hofud,4,Freed,Haearn
4,,Lenny,Hubbard,M,34,4A9836,"Straight medium white neck length hair, translucent skin",Teacher,Vengeance taken for kin upon kin (2),"Funny, Ignorant",Citizen-4,"Blade-1,Medical-1",19205,Blade (1) Gun (1) Low Passage (1),Derchon,4,Freed,Haearn
4,,Tamra,Potter,F,26,9759C3,"Straight light yellow waist length hair, brown skin",Crafter,Murderous adultery (4),"Cooperative, Defensive",Other-2,"GunCbt-1,Brawling-1",116635,LowPsg (1) HighPsg (1),Capon,4,Freed,Haearn
4,,Tory,William,F,30,A925A5,"Wavey medium chestnut short hair, chocolate skin",Provider,Remorse (3),"Imaginative, Temperamental",Other-3,"Bribery-2,Mechanical-1,Electronic-1",114326,HighPsg (1),Tenalphi,4,Freed,Haearn
4,,Tu,Rose,F,26,576749,"Frizzed light black short hair, tanned skin",Mastermind,Self-sacrifice for kin (1),"Simple, Defensive",Citizen-2,"Bribery-1,Admin-1",10824,Gun (1) Middle Passage (1),Pimane,4,Freed,Haearn
3,,Ashely,Castaneda,F,22,A5AC74,"Straight light brown neck length hair, silver skin",Teacher,Self-sacrifice for kin (1),"Sophisticated, Inhibited",Other-1,,25187,Gun (1),Smoug,3,Freed,Haearn
3,,Bobbie,Berry,M,34,7898B5,"Straight medium auburn neck length hair, chocolate skin",Provider,Supplication (3),"Talented, Extravagant",Other-4,"Brawling-1,Vehicle-1,Streetwise-1,Bribery-1",193473,LowPsg (2),Zaibon,3,Freed,Haearn
3,,Brock,Faivre,M,34,2A54DA,"Wavey medium orange short hair, black skin",Supervisor,Revolt (4),"Sophisticated, Workaholic",Citizen-4,"Blade-1,Streetwise-1,Electronics-1",12060,Blade (1),Gandr,3,Freed,Haearn
3,,Carolina,Burke,F,30,C57A37,"Curly light blond waist length hair, medium skin",Counselor,Obtaining (2),"Nature-focused, Inflexible",Citizen-3,"Computer-2,Blade-1",10402,Middle Passage (1),Shirene,3,Freed,Haearn
3,,Giovanni,Dudley,M,30,9B5A56,"Straight light auburn neck length hair, chocolate skin",Teacher,Recovery of a lost one (2),"Socially aware, Melodramatic",Citizen-3,"Bribery-2,Gambling-1,Brawling-1",6951,Middle Passage (1),Smoug,3,Freed,Haearn
3,,Hae,George,F,22,868859,"Straight medium chestnut short hair, silver skin",Mastermind,Pursuit (6),"Industrious, Unethical",Citizen-1,"Steward-1,Blade-1",7597,Blade (1),Carse,3,Freed,Haearn
3,,Lamar,Dudley,M,34,246858,"Straight medium auburn waist length hair, tanned skin",Crafter,Falling prey to cruelty/misfortune (1),"Spontaneous, Worrywart",Citizen-4,"Electronics-1,Brawling-2,Gambling-1,Computer-1,Blade-1",11603,Blade (1) Gun (1),Olympia,3,Freed,Haearn
3,,Latesha,Pastor,F,26,BC6347,"Straight medium black short hair, translucent skin",Healer,Tragedy (1),"Protective, Pretentious",Citizen-2,"Streetwise-1,Admin-1",6463,Blade (1),Drolraw,3,Freed,Haearn
3,,Marcy,Perez,F,38,3368A8,"Wavey light auburn short hair, brown skin",Mastermind,Obtaining (6),"Charming, Spoiled",Citizen-5,"Carouse-2,Mechanical-1,Gambling-1,Electronics-1",10891,Blade (1),Harvosette,3,Freed,Haearn
3,,Parker,Haugen,M,22,B8B925,"Straight medium auburn close cropped hair, translucent skin",Architect,Slaying of kin unrecognized (1),"Ambitious, Uncommunicative",Other-1,Bribery-1,64485,,Biter,3,Freed,Haearn
3,,Prince,Peter,M,22,869899,"Wavey medium auburn shoulder length hair, medium skin",Champion,Falling prey to cruelty/misfortune (5),"Independent, Selfish",Citizen-1,"Carouse-1,Vehicle-1",2989,,Shirene,3,Freed,Haearn
3,,Reynaldo,Burris,M,22,69AA5A,"Straight light brown shoulder length hair, chocolate skin",Mastermind,Tragedy (2),"Imaginative, Insecure",Citizen-1,,6279,Gun (1),Hofud,3,Freed,Haearn
3,,Rod,Burris,M,26,982546,"Frizzed medium brown close cropped hair, orange skin",Architect,Vengeance taken for kin upon kin (1),"Independent, Cynical",Citizen-2,"Electronics-1,Brawling-1",14235,Blade (1),Iron,3,Freed,Haearn
3,,Wiley,Chaney,M,38,85B528,"Frizzed medium blond waist length hair, chocolate skin",Supervisor,Abduction (5),"Empathetic, Foolish",Citizen-5,"Steward-1,Vehicle-2,Brawling-1,Electronics-1,Carouse-1",11399,Middle Passage (1) Low Passage (1),Strouden,3,Freed,Haearn
2,,Alec,Leray,M,22,94AC79,"Curly medium brown very long hair, black skin",Provider,Falling prey to cruelty/misfortune (6),"Nature-focused, Evasive",Citizen-1,,4829,Middle Passage (1),Gunn,2,Freed,Haearn
2,,Ebony,Perez,F,38,57A8F9,"Frizzed medium white short hair, orange skin",Counselor,The quest (1),"Quirky, Worrywart",Citizen-5,Mechanical-2,10710,,Sting,2,Freed,Haearn
2,,Ona,Rose,F,22,697956,"Straight light auburn close cropped hair, brown skin",Mastermind,Ambition (2),"Spunky, Gossipy",Citizen-1,Vehicle-1,5503,Blade (1),Olympia,2,Freed,Haearn
2,,Rod,Claeys,M,38,8BB894,"Straight medium brown close cropped hair, brown skin",Inventor,Crime pursued by vengeance (5),"Patriotic, Inflexible",Other-5,"Gambling-1,Brawling-1,Mechanical-1,Streetwise-1,Electronic-1",172581,HighPsg (1) LowPsg (1),Zaibon,2,Freed,Haearn
4,Knight,Wesley,Henriksson,M,34,2469DB,"Straight medium auburn close cropped hair, translucent skin",Fieldmarshal,Precursors (1),"Introverted, Violent",Noble-4,"Hunting-2,Leader-1,Vehicle-1",294162,Yacht (1) HighPsg (1) Gun (1),Sting,4,Freed,Hashanai
10,,Earle,Bakken,M,26,35596A,"Straight medium auburn short hair, brown skin",Protector,Crimes of love (2),"Whimsical, Haughty",Citizen-2,"Mechanical-1,Admin-1,Bribery-1",13435,Gun (1),Zaibon,10,Freed,Hashanai
10,,Tessie,Halász,F,34,588897,"Straight light chestnut neck length hair, chocolate skin",Performer,Recovery of a lost one (4),"Objective, Defensive",Citizen-4,"Gambling-1,Mechanical-1,Carouse-1",14670,Low Passage (1) Middle Passage (1),Spirelle,10,Freed,Hashanai
9,,Alexis,Delcroix,M,34,C67997,"Straight medium green neck length hair, albino skin",Inventor,Crime pursued by vengeance (5),"Cooperative, Irrational",Citizen-4,"Brawling-1,Steward-1",13660,Middle Passage (1) Gun (1),Iron,9,Freed,Hashanai
3,Dame,Birdie,Durham,F,30,98289B,"Curly light chestnut close cropped hair, medium skin",Healer,Discovery of the dishonour of a loved one (1),"Studious, Temperamental",Noble-3,"Leader-1,Hunting-1,Pilot-1,Carousing-1",458330,TAS (1),Calabolg,3,Freed,M'redeth
11,,Walter,Faivre,F,30,397957,"Straight medium chestnut short hair, green skin",Teacher,Falling prey to cruelty/misfortune (3),"Cautious, Compulsive",Citizen-3,"Streetwise-1,Carouse-1,Medical-1",14150,Middle Passage (1),Harvosette,11,Freed,M'redeth
8,,Carolann,Berry,F,38,668999,"Frizzed medium green short hair, orange skin",Fieldmarshal,Deliverance (5),"Simple, Humorless",Citizen-5,"Bribery-2,Carouse-1,Admin-1,Brawling-1",15163,,Smoug,8,Freed,M'redeth
8,,Princess,Wynn,F,22,3A9636,"Straight medium brown very long hair, chocolate skin",Protector,Fatal imprudence (5),"Patient, Confrontational",Citizen-1,"Blade-1,Computer-1",6479,Gun (1),Zaibon,8,Freed,M'redeth
6,Baroness,Nicolle,Harvey,F,34,646C5C,"Straight medium chestnut close cropped hair, chocolate skin",Architect,Precursors (2),"Confident, Timid",Noble-4,"Leader-1,Hunting-1,Pilot-1,Medical-1",367544,HighPsg (2) Yacht (1),Gunn,6,Freed,Raeders
8,Dame,Nella,Pommier,F,38,58367B,"Straight medium auburn close cropped hair, tanned skin",Composer,Crimes of love (5),"Gentle, Abrasive",Noble-5,"Bribery-1,Leader-1,Gabmling-1,Carousing-2,Hunting-1,Gun-1",482990,HighPsg (1) Gun (1),Lunion,8,Freed,Raeders
6,Dame,Nella,Haynes,F,38,88839B,"Curly light chestnut neck length hair, chocolate skin",Champion,The enigma (2),"Discreet, Self-destructive",Noble-5,"Leader-2,JoT-1,Liaison-1,Pilot-1",340124,Yacht (1) Blade (1) HighPsg (1),Sharrip,6,Freed,Raeders
11,,Heather,Lafond,F,22,98A3B4,"Curly medium black close cropped hair, medium skin",Crafter,The quest (1),"Imaginative, Promiscuous",Other-1,Blade-1,38491,,Spirelle,11,Freed,Raeders
4,Dame,Benita,Hicks,F,22,2A98AB,"Frizzed light blond very long hair, chocolate skin",Protector,Disaster (2),"Empathetic, Sleazy",Noble-1,Admin-1,186561,Gun (1),Third imperium,4,Freed,Tirannon
3,Dame,Vanna,Labat,F,26,55734B,"Frizzed light brown short hair, tanned skin",Counselor,Precursors (3),"Gentle, Withdrawn",Noble-2,"Leader-2,Carousing-1",342249,HighPsg (1) Yacht (1),Calabolg,3,Freed,Tirannon
10,,Neil,George,M,30,685B97,"Curly medium auburn close cropped hair, orange skin",Counselor,Erroneous judgment (3),"Empathetic, Insecure",Citizen-3,"Blade-1,Streetwise-2",9517,,Hofud,10,Freed,Tirannon
8,,Armando,Germain,M,30,8A4747,"Straight medium black shoulder length hair, brown skin",Inspector,Adultery (2),"Loyal, Inhibited",Citizen-3,"Electronics-1,Blade-1",10847,Middle Passage (1) Blade (1),Hofud,8,Freed,Tirannon
